order_book_id,datetime,trading_date,open,last,high,low,prev_close,volume,total_turnover,limit_up,limit_down,a1,a2,a3,a4,a5,b1,b2,b3,b4,b5,a1_v,a2_v,a3_v,a4_v,a5_v,b1_v,b2_v,b3_v,b4_v,b5_v,change_rate,num_trades
000001.XSHE,2022-08-25 14:33:30,2022-08-25,12.4,12.55,12.56,12.3,12.4,76582571.0,953098924.0,13.64,11.16,12.56,12.57,12.58,12.59,12.6,12.55,12.54,12.53,12.52,12.51,347300.0,571400.0,684553.0,733400.0,935100.0,108646.0,300000.0,166100.0,172800.0,95900.0,0.012096774193548487,47294.0
000001.XSHE,2022-08-25 14:33:33,2022-08-25,12.4,12.55,12.56,12.3,12.4,76624971.0,953631437.0,13.64,11.16,12.56,12.57,12.58,12.59,12.6,12.55,12.54,12.53,12.52,12.51,311400.0,573400.0,684553.0,733100.0,934200.0,109146.0,300000.0,166100.0,172800.0,95900.0,0.012096774193548487,47337.0
000001.XSHE,2022-08-25 14:33:36,2022-08-25,12.4,12.55,12.56,12.3,12.4,76632871.0,953730582.0,13.64,11.16,12.56,12.57,12.58,12.59,12.6,12.55,12.54,12.53,12.52,12.51,315900.0,573700.0,684553.0,733900.0,934500.0,101246.0,301000.0,300700.0,172500.0,99200.0,0.012096774193548487,47343.0
000001.XSHE,2022-08-25 14:33:39,2022-08-25,12.4,12.55,12.56,12.3,12.4,76641771.0,953842277.0,13.64,11.16,12.56,12.57,12.58,12.59,12.6,12.55,12.54,12.53,12.52,12.51,320200.0,573700.0,688053.0,733900.0,934500.0,94646.0,301000.0,300700.0,172500.0,99200.0,0.012096774193548487,47360.0
000001.XSHE,2022-08-25 14:33:42,2022-08-25,12.4,12.55,12.56,12.3,12.4,76737071.0,955038517.0,13.64,11.16,12.56,12.57,12.58,12.59,12.6,12.55,12.54,12.53,12.52,12.51,298100.0,573700.0,687053.0,733900.0,934200.0,23846.0,287000.0,300700.0,172500.0,99200.0,0.012096774193548487,47418.0
000001.XSHE,2022-08-25 14:33:45,2022-08-25,12.4,12.55,12.56,12.3,12.4,76780071.0,955578191.0,13.64,11.16,12.56,12.57,12.58,12.59,12.6,12.55,12.54,12.53,12.52,12.51,310700.0,577000.0,689053.0,737200.0,934800.0,6046.0,287000.0,300700.0,171900.0,99200.0,0.012096774193548487,47562.0
000001.XSHE,2022-08-25 14:33:48,2022-08-25,12.4,12.54,12.56,12.3,12.4,76795117.0,955767021.0,13.64,11.16,12.55,12.56,12.57,12.58,12.59,12.54,12.53,12.52,12.51,12.5,29754.0,314200.0,581600.0,686253.0,738600.0,285500.0,293400.0,191900.0,99200.0,163700.0,0.011290322580645107,47573.0
000001.XSHE,2022-08-25 14:33:51,2022-08-25,12.4,12.55,12.56,12.3,12.4,76796217.0,955780825.0,13.64,11.16,12.55,12.56,12.57,12.58,12.59,12.54,12.53,12.52,12.51,12.5,32254.0,317000.0,584100.0,685053.0,738600.0,251100.0,293400.0,191900.0,99200.0,164400.0,0.012096774193548487,47575.0
000001.XSHE,2022-08-25 14:33:54,2022-08-25,12.4,12.57,12.57,12.3,12.4,77483717.0,964418311.0,13.64,11.16,12.56,12.57,12.58,12.59,12.6,12.55,12.54,12.53,12.52,12.51,12400.0,293054.0,687953.0,738600.0,937400.0,18100.0,250800.0,293400.0,191900.0,99200.0,0.013709677419354804,47876.0
000001.XSHE,2022-08-25 14:33:57,2022-08-25,12.4,12.55,12.57,12.3,12.4,77509617.0,964743465.0,13.64,11.16,12.56,12.57,12.58,12.59,12.6,12.55,12.54,12.53,12.52,12.51,2400.0,293554.0,687953.0,738600.0,937400.0,8900.0,237800.0,293400.0,191900.0,99200.0,0.012096774193548487,47887.0
000001.XSHE,2022-08-25 14:34:00,2022-08-25,12.4,12.55,12.57,12.3,12.4,77538417.0,965105381.0,13.64,11.16,12.56,12.57,12.58,12.59,12.6,12.55,12.54,12.53,12.52,12.51,6300.0,271254.0,689053.0,738600.0,937400.0,12700.0,225700.0,291900.0,191900.0,101200.0,0.012096774193548487,47898.0
000001.XSHE,2022-08-25 14:34:03,2022-08-25,12.4,12.55,12.57,12.3,12.4,77542917.0,965161896.0,13.64,11.16,12.56,12.57,12.58,12.59,12.6,12.55,12.54,12.53,12.52,12.51,3300.0,299054.0,689053.0,740600.0,937100.0,27100.0,225700.0,272000.0,191900.0,101200.0,0.012096774193548487,47906.0
000001.XSHE,2022-08-25 14:34:06,2022-08-25,12.4,12.56,12.57,12.3,12.4,77548917.0,965237247.0,13.64,11.16,12.57,12.58,12.59,12.6,12.61,12.56,12.55,12.54,12.53,12.52,305254.0,689953.0,742200.0,938100.0,212000.0,3100.0,92100.0,225700.0,272000.0,191900.0,0.012903225806451646,47919.0
000001.XSHE,2022-08-25 14:34:09,2022-08-25,12.4,12.56,12.57,12.3,12.4,77553817.0,965298791.0,13.64,11.16,12.57,12.58,12.59,12.6,12.61,12.56,12.55,12.54,12.53,12.52,305054.0,689053.0,744000.0,939000.0,213000.0,7600.0,98300.0,225800.0,271900.0,191900.0,0.012903225806451646,47931.0
000001.XSHE,2022-08-25 14:34:12,2022-08-25,12.4,12.56,12.57,12.3,12.4,77560617.0,965384202.0,13.64,11.16,12.57,12.58,12.59,12.6,12.61,12.56,12.55,12.54,12.53,12.52,310454.0,686153.0,742000.0,939000.0,213000.0,15700.0,121700.0,226300.0,252600.0,191900.0,0.012903225806451646,47939.0
000001.XSHE,2022-08-25 14:34:15,2022-08-25,12.4,12.56,12.57,12.3,12.4,77564617.0,965434451.0,13.64,11.16,12.57,12.58,12.59,12.6,12.61,12.56,12.55,12.54,12.53,12.52,312454.0,684153.0,740800.0,939900.0,213000.0,15000.0,128800.0,230200.0,244000.0,191900.0,0.012903225806451646,47946.0
000001.XSHE,2022-08-25 14:34:18,2022-08-25,12.4,12.56,12.57,12.3,12.4,77579017.0,965615327.0,13.64,11.16,12.57,12.58,12.59,12.6,12.61,12.56,12.55,12.54,12.53,12.52,307454.0,711353.0,742600.0,939900.0,213000.0,10000.0,131800.0,230300.0,244000.0,191900.0,0.012903225806451646,47961.0
000001.XSHE,2022-08-25 14:34:21,2022-08-25,12.4,12.56,12.57,12.3,12.4,78094917.0,972086392.0,13.64,11.16,12.57,12.58,12.59,12.6,12.61,12.56,12.55,12.54,12.53,12.52,309654.0,711353.0,745600.0,934000.0,213000.0,8800.0,13300.0,14600.0,234900.0,191900.0,0.012903225806451646,48066.0
000001.XSHE,2022-08-25 14:34:24,2022-08-25,12.4,12.56,12.57,12.3,12.4,78116817.0,972361460.0,13.64,11.16,12.57,12.58,12.59,12.6,12.61,12.56,12.55,12.54,12.53,12.52,324454.0,712253.0,744500.0,954400.0,213000.0,20900.0,13300.0,22700.0,234900.0,191900.0,0.012903225806451646,48082.0
000001.XSHE,2022-08-25 14:34:27,2022-08-25,12.4,12.57,12.57,12.3,12.4,78167817.0,973002243.0,13.64,11.16,12.56,12.57,12.58,12.59,12.6,12.55,12.54,12.53,12.52,12.51,100.0,327454.0,702953.0,744500.0,956600.0,32600.0,22700.0,234900.0,191900.0,101700.0,0.013709677419354804,48100.0
000001.XSHE,2022-08-25 14:34:30,2022-08-25,12.4,12.56,12.57,12.3,12.4,78186117.0,973232250.0,13.64,11.16,12.57,12.58,12.59,12.6,12.61,12.56,12.55,12.54,12.53,12.52,303954.0,703653.0,745300.0,957600.0,213000.0,6700.0,56200.0,79500.0,226900.0,191900.0,0.012903225806451646,48117.0
000001.XSHE,2022-08-25 14:34:33,2022-08-25,12.4,12.57,12.57,12.3,12.4,78239617.0,973904640.0,13.64,11.16,12.57,12.58,12.59,12.6,12.61,12.56,12.55,12.54,12.53,12.52,283254.0,700153.0,745600.0,958700.0,213000.0,46200.0,56200.0,70400.0,226900.0,191900.0,0.013709677419354804,48134.0
000001.XSHE,2022-08-25 14:34:36,2022-08-25,12.4,12.56,12.57,12.3,12.4,78241717.0,973931016.0,13.64,11.16,12.57,12.58,12.59,12.6,12.61,12.56,12.55,12.54,12.53,12.52,285054.0,700153.0,745600.0,959700.0,213000.0,46400.0,56200.0,76600.0,226900.0,191900.0,0.012903225806451646,48136.0
000001.XSHE,2022-08-25 14:34:39,2022-08-25,12.4,12.56,12.57,12.3,12.4,78318717.0,974898785.0,13.64,11.16,12.57,12.58,12.59,12.6,12.61,12.56,12.55,12.54,12.53,12.52,220854.0,705053.0,747600.0,961700.0,213000.0,46400.0,62100.0,101100.0,226900.0,191900.0,0.012903225806451646,48174.0
000001.XSHE,2022-08-25 14:34:42,2022-08-25,12.4,12.56,12.57,12.3,12.4,78328217.0,975018107.0,13.64,11.16,12.57,12.58,12.59,12.6,12.61,12.56,12.55,12.54,12.53,12.52,235354.0,708553.0,750800.0,962800.0,213500.0,47500.0,66400.0,101100.0,226900.0,191900.0,0.012903225806451646,48182.0
000001.XSHE,2022-08-25 14:34:45,2022-08-25,12.4,12.56,12.57,12.3,12.4,78330617.0,975048251.0,13.64,11.16,12.57,12.58,12.59,12.6,12.61,12.56,12.55,12.54,12.53,12.52,242154.0,711953.0,750800.0,970300.0,215500.0,49100.0,67400.0,101100.0,229900.0,191900.0,0.012903225806451646,48187.0
000001.XSHE,2022-08-25 14:34:48,2022-08-25,12.4,12.56,12.57,12.3,12.4,78375117.0,975607414.0,13.64,11.16,12.57,12.58,12.59,12.6,12.61,12.56,12.55,12.54,12.53,12.52,300654.0,711453.0,752000.0,970600.0,216500.0,29400.0,67400.0,101100.0,229900.0,191900.0,0.012903225806451646,48225.0
000001.XSHE,2022-08-25 14:34:51,2022-08-25,12.4,12.56,12.57,12.3,12.4,78381017.0,975681558.0,13.64,11.16,12.57,12.58,12.59,12.6,12.61,12.56,12.55,12.54,12.53,12.52,321354.0,717153.0,750900.0,971500.0,216500.0,49900.0,68000.0,102900.0,229900.0,192200.0,0.012903225806451646,48237.0
000001.XSHE,2022-08-25 14:34:54,2022-08-25,12.4,12.57,12.57,12.3,12.4,78411217.0,976060921.0,13.64,11.16,12.57,12.58,12.59,12.6,12.61,12.56,12.55,12.54,12.53,12.52,307554.0,718153.0,751700.0,973500.0,216500.0,141500.0,68000.0,104400.0,229900.0,192200.0,0.013709677419354804,48254.0
000001.XSHE,2022-08-25 14:34:57,2022-08-25,12.4,12.57,12.57,12.3,12.4,78432517.0,976328649.0,13.64,11.16,12.57,12.58,12.59,12.6,12.61,12.56,12.55,12.54,12.53,12.52,297954.0,721653.0,751700.0,973600.0,216500.0,152500.0,72300.0,104400.0,229900.0,192200.0,0.013709677419354804,48259.0
000001.XSHE,2022-08-25 14:35:00,2022-08-25,12.4,12.57,12.57,12.3,12.4,78438617.0,976405323.0,13.64,11.16,12.57,12.58,12.59,12.6,12.61,12.56,12.55,12.54,12.53,12.52,342054.0,722653.0,754800.0,973800.0,217000.0,152300.0,107600.0,104400.0,227900.0,192200.0,0.013709677419354804,48263.0
000001.XSHE,2022-08-25 14:35:03,2022-08-25,12.4,12.57,12.57,12.3,12.4,78449717.0,976544819.0,13.64,11.16,12.57,12.58,12.59,12.6,12.61,12.56,12.55,12.54,12.53,12.52,400700.0,724653.0,755200.0,976300.0,217000.0,152500.0,107600.0,105400.0,227400.0,192200.0,0.013709677419354804,48273.0
000001.XSHE,2022-08-25 14:35:06,2022-08-25,12.4,12.57,12.57,12.3,12.4,78558617.0,977913687.0,13.64,11.16,12.57,12.58,12.59,12.6,12.61,12.56,12.55,12.54,12.53,12.52,294800.0,727953.0,756200.0,977100.0,217000.0,160000.0,72300.0,198000.0,227400.0,192200.0,0.013709677419354804,48351.0
000001.XSHE,2022-08-25 14:35:09,2022-08-25,12.4,12.57,12.57,12.3,12.4,78593217.0,978348609.0,13.64,11.16,12.57,12.58,12.59,12.6,12.61,12.56,12.55,12.54,12.53,12.52,266400.0,730953.0,756200.0,977900.0,217000.0,160000.0,72300.0,198000.0,227400.0,192200.0,0.013709677419354804,48380.0
000001.XSHE,2022-08-25 14:35:12,2022-08-25,12.4,12.57,12.57,12.3,12.4,78632817.0,978846354.0,13.64,11.16,12.57,12.58,12.59,12.6,12.61,12.56,12.55,12.54,12.53,12.52,247400.0,734353.0,752300.0,977900.0,218400.0,163800.0,72400.0,198000.0,227400.0,192200.0,0.013709677419354804,48395.0
000001.XSHE,2022-08-25 14:35:15,2022-08-25,12.4,12.56,12.57,12.3,12.4,78789317.0,980813494.0,13.64,11.16,12.57,12.58,12.59,12.6,12.61,12.56,12.55,12.54,12.53,12.52,109600.0,735753.0,754100.0,978600.0,218400.0,167500.0,77900.0,198000.0,227400.0,192200.0,0.012903225806451646,48440.0
000001.XSHE,2022-08-25 14:35:18,2022-08-25,12.4,12.57,12.57,12.3,12.4,78830317.0,981328860.0,13.64,11.16,12.57,12.58,12.59,12.6,12.61,12.56,12.55,12.54,12.53,12.52,72000.0,734753.0,755400.0,983800.0,228100.0,168500.0,77900.0,198000.0,227400.0,192200.0,0.013709677419354804,48450.0
000001.XSHE,2022-08-25 14:35:21,2022-08-25,12.4,12.57,12.57,12.3,12.4,78907817.0,982303029.0,13.64,11.16,12.58,12.59,12.6,12.61,12.62,12.57,12.56,12.55,12.54,12.53,742253.0,758400.0,985800.0,229100.0,298200.0,151600.0,177900.0,77900.0,199000.0,227400.0,0.013709677419354804,48495.0
000001.XSHE,2022-08-25 14:35:24,2022-08-25,12.4,12.57,12.57,12.3,12.4,78915617.0,982401075.0,13.64,11.16,12.58,12.59,12.6,12.61,12.62,12.57,12.56,12.55,12.54,12.53,752353.0,759000.0,988800.0,229100.0,297200.0,149700.0,182800.0,78900.0,199000.0,227400.0,0.013709677419354804,48502.0
000001.XSHE,2022-08-25 14:35:27,2022-08-25,12.4,12.57,12.58,12.3,12.4,78979117.0,983199288.0,13.64,11.16,12.58,12.59,12.6,12.61,12.62,12.57,12.56,12.55,12.54,12.53,745953.0,759000.0,991300.0,230100.0,296800.0,90500.0,182200.0,78900.0,200000.0,227400.0,0.013709677419354804,48512.0
000001.XSHE,2022-08-25 14:35:30,2022-08-25,12.4,12.57,12.58,12.3,12.4,79017417.0,983680996.0,13.64,11.16,12.58,12.59,12.6,12.61,12.62,12.57,12.56,12.55,12.54,12.53,717753.0,758200.0,1001900.0,230100.0,296800.0,81000.0,221500.0,78900.0,200000.0,227400.0,0.013709677419354804,48544.0
000001.XSHE,2022-08-25 14:35:33,2022-08-25,12.4,12.57,12.58,12.3,12.4,79026617.0,983796670.0,13.64,11.16,12.58,12.59,12.6,12.61,12.62,12.57,12.56,12.55,12.54,12.53,701453.0,758600.0,1003300.0,230200.0,296800.0,76600.0,118700.0,89800.0,200000.0,227400.0,0.013709677419354804,48552.0
000001.XSHE,2022-08-25 14:35:36,2022-08-25,12.4,12.57,12.58,12.3,12.4,79035417.0,983907332.0,13.64,11.16,12.58,12.59,12.6,12.61,12.62,12.57,12.56,12.55,12.54,12.53,709253.0,755600.0,1001100.0,231200.0,296800.0,76000.0,120700.0,91800.0,208400.0,227400.0,0.013709677419354804,48565.0
000001.XSHE,2022-08-25 14:35:39,2022-08-25,12.4,12.57,12.58,12.3,12.4,79086517.0,984550116.0,13.64,11.16,12.58,12.59,12.6,12.61,12.62,12.57,12.56,12.55,12.54,12.53,673853.0,757600.0,1006300.0,231200.0,296800.0,71900.0,120700.0,91800.0,208400.0,227400.0,0.013709677419354804,48606.0
000001.XSHE,2022-08-25 14:35:42,2022-08-25,12.4,12.57,12.58,12.3,12.4,79111817.0,984868323.0,13.64,11.16,12.58,12.59,12.6,12.61,12.62,12.57,12.56,12.55,12.54,12.53,655353.0,764900.0,1007100.0,232200.0,296800.0,227300.0,120800.0,94800.0,206600.0,221600.0,0.013709677419354804,48627.0
000001.XSHE,2022-08-25 14:35:45,2022-08-25,12.4,12.58,12.58,12.3,12.4,79145617.0,985293514.0,13.64,11.16,12.58,12.59,12.6,12.61,12.62,12.57,12.56,12.55,12.54,12.53,624053.0,785600.0,1009400.0,232200.0,297500.0,245600.0,156100.0,94800.0,206600.0,221600.0,0.014516129032257963,48660.0
000001.XSHE,2022-08-25 14:35:48,2022-08-25,12.4,12.58,12.58,12.3,12.4,79204117.0,986029358.0,13.64,11.16,12.58,12.59,12.6,12.61,12.62,12.57,12.56,12.55,12.54,12.53,546553.0,786800.0,1012400.0,232200.0,297500.0,247400.0,154300.0,94800.0,206600.0,221800.0,0.014516129032257963,48699.0
000001.XSHE,2022-08-25 14:35:51,2022-08-25,12.4,12.58,12.58,12.3,12.4,79262017.0,986757676.0,13.64,11.16,12.58,12.59,12.6,12.61,12.62,12.57,12.56,12.55,12.54,12.53,501653.0,784700.0,1012500.0,242200.0,298900.0,242400.0,164500.0,95800.0,204600.0,221800.0,0.014516129032257963,48747.0
000001.XSHE,2022-08-25 14:35:54,2022-08-25,12.4,12.58,12.58,12.3,12.4,79295617.0,987180363.0,13.64,11.16,12.58,12.59,12.6,12.61,12.62,12.57,12.56,12.55,12.54,12.53,468153.0,799700.0,1013100.0,242200.0,298900.0,245800.0,175100.0,95800.0,204600.0,221800.0,0.014516129032257963,48763.0
000001.XSHE,2022-08-25 14:35:57,2022-08-25,12.4,12.58,12.58,12.3,12.4,79319817.0,987484785.0,13.64,11.16,12.58,12.59,12.6,12.61,12.62,12.57,12.56,12.55,12.54,12.53,450853.0,836200.0,1022400.0,242200.0,298900.0,245200.0,174700.0,96700.0,207600.0,221800.0,0.014516129032257963,48774.0
000001.XSHE,2022-08-25 14:36:00,2022-08-25,12.4,12.58,12.58,12.3,12.4,79369017.0,988103641.0,13.64,11.16,12.58,12.59,12.6,12.61,12.62,12.57,12.56,12.55,12.54,12.53,414953.0,849500.0,1028600.0,242200.0,298900.0,238700.0,175200.0,96700.0,206600.0,221000.0,0.014516129032257963,48788.0
000001.XSHE,2022-08-25 14:36:03,2022-08-25,12.4,12.57,12.58,12.3,12.4,79527617.0,990098719.0,13.64,11.16,12.58,12.59,12.6,12.61,12.62,12.57,12.56,12.55,12.54,12.53,279653.0,860600.0,1027800.0,243400.0,298900.0,230100.0,129900.0,96700.0,206600.0,221000.0,0.013709677419354804,48835.0
000001.XSHE,2022-08-25 14:36:06,2022-08-25,12.4,12.58,12.58,12.3,12.4,79544017.0,990304919.0,13.64,11.16,12.58,12.59,12.6,12.61,12.62,12.57,12.56,12.55,12.54,12.53,279153.0,864700.0,1032600.0,243400.0,298000.0,223600.0,129900.0,97200.0,206600.0,218600.0,0.014516129032257963,48845.0
000001.XSHE,2022-08-25 14:36:09,2022-08-25,12.4,12.58,12.58,12.3,12.4,79603617.0,991054673.0,13.64,11.16,12.58,12.59,12.6,12.61,12.62,12.57,12.56,12.55,12.54,12.53,249653.0,867800.0,1036900.0,243400.0,300000.0,249400.0,129900.0,100400.0,209800.0,218600.0,0.014516129032257963,48884.0
000001.XSHE,2022-08-25 14:36:12,2022-08-25,12.4,12.58,12.58,12.3,12.4,79634317.0,991440862.0,13.64,11.16,12.58,12.59,12.6,12.61,12.62,12.57,12.56,12.55,12.54,12.53,243553.0,877200.0,1017300.0,243400.0,300000.0,253000.0,129900.0,100400.0,209800.0,218600.0,0.014516129032257963,48910.0
000001.XSHE,2022-08-25 14:36:15,2022-08-25,12.4,12.58,12.58,12.3,12.4,79642817.0,991547787.0,13.64,11.16,12.58,12.59,12.6,12.61,12.62,12.57,12.56,12.55,12.54,12.53,267753.0,887200.0,1017500.0,243400.0,300000.0,256900.0,128700.0,100400.0,209800.0,218400.0,0.014516129032257963,48928.0
000001.XSHE,2022-08-25 14:36:18,2022-08-25,12.4,12.58,12.58,12.3,12.4,79884517.0,994588344.0,13.64,11.16,12.58,12.59,12.6,12.61,12.62,12.57,12.56,12.55,12.54,12.53,39353.0,895600.0,1017900.0,243400.0,301500.0,255400.0,128700.0,100400.0,209800.0,218400.0,0.014516129032257963,49076.0
000001.XSHE,2022-08-25 14:36:21,2022-08-25,12.4,12.58,12.58,12.3,12.4,79927317.0,995126529.0,13.64,11.16,12.58,12.59,12.6,12.61,12.62,12.57,12.56,12.55,12.54,12.53,35153.0,898600.0,1019900.0,243400.0,301500.0,226600.0,128600.0,111400.0,209800.0,218400.0,0.014516129032257963,49101.0
000001.XSHE,2022-08-25 14:36:24,2022-08-25,12.4,12.58,12.58,12.3,12.4,79973570.0,995708392.0,13.64,11.16,12.59,12.6,12.61,12.62,12.63,12.58,12.57,12.56,12.55,12.54,900100.0,1021500.0,253400.0,301600.0,196900.0,21347.0,226600.0,123300.0,111400.0,209800.0,0.014516129032257963,49184.0
000001.XSHE,2022-08-25 14:36:27,2022-08-25,12.4,12.58,12.59,12.3,12.4,80008970.0,996153992.0,13.64,11.16,12.59,12.6,12.61,12.62,12.63,12.58,12.57,12.56,12.55,12.54,883500.0,1021800.0,253400.0,304600.0,197400.0,25847.0,222600.0,123300.0,111400.0,209800.0,0.014516129032257963,49219.0
000001.XSHE,2022-08-25 14:36:30,2022-08-25,12.4,12.59,12.59,12.3,12.4,80049470.0,996663551.0,13.64,11.16,12.59,12.6,12.61,12.62,12.63,12.58,12.57,12.56,12.55,12.54,874400.0,1034400.0,253600.0,304600.0,197400.0,6647.0,206400.0,123300.0,111400.0,209800.0,0.015322580645161343,49242.0
000001.XSHE,2022-08-25 14:36:33,2022-08-25,12.4,12.59,12.59,12.3,12.4,80076870.0,997008492.0,13.64,11.16,12.59,12.6,12.61,12.62,12.63,12.58,12.57,12.56,12.55,12.54,865300.0,1037600.0,255600.0,306200.0,198000.0,34347.0,206400.0,123300.0,128500.0,209300.0,0.015322580645161343,49265.0
000001.XSHE,2022-08-25 14:36:36,2022-08-25,12.4,12.58,12.59,12.3,12.4,80117570.0,997520501.0,13.64,11.16,12.59,12.6,12.61,12.62,12.63,12.58,12.57,12.56,12.55,12.54,884200.0,1070800.0,255600.0,312600.0,204600.0,1447.0,210700.0,123200.0,128500.0,209300.0,0.014516129032257963,49357.0
000001.XSHE,2022-08-25 14:36:39,2022-08-25,12.4,12.58,12.59,12.3,12.4,80133717.0,997723747.0,13.64,11.16,12.58,12.59,12.6,12.61,12.62,12.57,12.56,12.55,12.54,12.53,4400.0,884853.0,1119800.0,255600.0,312300.0,210700.0,123200.0,128500.0,210300.0,83600.0,0.014516129032257963,49380.0
000001.XSHE,2022-08-25 14:36:42,2022-08-25,12.4,12.58,12.59,12.3,12.4,80154617.0,997986710.0,13.64,11.16,12.58,12.59,12.6,12.61,12.62,12.57,12.56,12.55,12.54,12.53,2300.0,882053.0,1127500.0,255600.0,312300.0,207800.0,123200.0,128500.0,210300.0,83400.0,0.014516129032257963,49405.0
000001.XSHE,2022-08-25 14:36:45,2022-08-25,12.4,12.58,12.59,12.3,12.4,80189517.0,998425866.0,13.64,11.16,12.59,12.6,12.61,12.62,12.63,12.58,12.57,12.56,12.55,12.54,869853.0,1127600.0,307900.0,313100.0,206300.0,68200.0,205300.0,123200.0,128500.0,210600.0,0.014516129032257963,49424.0
000001.XSHE,2022-08-25 14:36:48,2022-08-25,12.4,12.58,12.59,12.3,12.4,80343917.0,1000369586.0,13.64,11.16,12.59,12.6,12.61,12.62,12.63,12.58,12.57,12.56,12.55,12.54,738453.0,1122100.0,309500.0,313100.0,206300.0,56800.0,210000.0,123200.0,128500.0,210600.0,0.014516129032257963,49502.0
000001.XSHE,2022-08-25 14:36:51,2022-08-25,12.4,12.58,12.59,12.3,12.4,80360517.0,1000578554.0,13.64,11.16,12.59,12.6,12.61,12.62,12.63,12.58,12.57,12.56,12.55,12.54,732253.0,1119900.0,311800.0,313100.0,206500.0,56900.0,210000.0,122100.0,128500.0,260800.0,0.014516129032257963,49521.0
000001.XSHE,2022-08-25 14:36:54,2022-08-25,12.4,12.58,12.59,12.3,12.4,80452917.0,1001741152.0,13.64,11.16,12.58,12.59,12.6,12.61,12.62,12.57,12.56,12.55,12.54,12.53,37600.0,787653.0,1124600.0,311200.0,313600.0,209700.0,122100.0,128500.0,260800.0,357000.0,0.014516129032257963,49681.0
000001.XSHE,2022-08-25 14:36:57,2022-08-25,12.4,12.58,12.59,12.3,12.4,80456917.0,1001791471.0,13.64,11.16,12.58,12.59,12.6,12.61,12.62,12.57,12.56,12.55,12.54,12.53,37200.0,797253.0,1132100.0,316400.0,314600.0,211600.0,122100.0,129500.0,260800.0,357000.0,0.014516129032257963,49695.0
000001.XSHE,2022-08-25 14:37:00,2022-08-25,12.4,12.58,12.59,12.3,12.4,80497617.0,1002303477.0,13.64,11.16,12.58,12.59,12.6,12.61,12.62,12.57,12.56,12.55,12.54,12.53,13400.0,803753.0,1124800.0,315400.0,314600.0,211600.0,122100.0,129700.0,260800.0,357000.0,0.014516129032257963,49721.0
000001.XSHE,2022-08-25 14:37:03,2022-08-25,12.4,12.58,12.59,12.3,12.4,80511117.0,1002473293.0,13.64,11.16,12.58,12.59,12.6,12.61,12.62,12.57,12.56,12.55,12.54,12.53,72000.0,811953.0,1138700.0,317400.0,315100.0,214400.0,122100.0,130700.0,260800.0,357000.0,0.014516129032257963,49734.0
000001.XSHE,2022-08-25 14:37:06,2022-08-25,12.4,12.58,12.59,12.3,12.4,80557817.0,1003060778.0,13.64,11.16,12.58,12.59,12.6,12.61,12.62,12.57,12.56,12.55,12.54,12.53,35500.0,847353.0,1139200.0,318600.0,317100.0,220300.0,123100.0,131100.0,260800.0,357000.0,0.014516129032257963,49748.0
000001.XSHE,2022-08-25 14:37:09,2022-08-25,12.4,12.58,12.59,12.3,12.4,80658817.0,1004331328.0,13.64,11.16,12.59,12.6,12.61,12.62,12.63,12.58,12.57,12.56,12.55,12.54,856653.0,1142600.0,318700.0,317100.0,211500.0,26000.0,220800.0,123100.0,131100.0,260800.0,0.014516129032257963,49842.0
000001.XSHE,2022-08-25 14:37:12,2022-08-25,12.4,12.58,12.59,12.3,12.4,80667717.0,1004443311.0,13.64,11.16,12.59,12.6,12.61,12.62,12.63,12.58,12.57,12.56,12.55,12.54,857553.0,1141500.0,321700.0,317600.0,211900.0,46300.0,213700.0,123100.0,129300.0,260800.0,0.014516129032257963,49856.0
000001.XSHE,2022-08-25 14:37:15,2022-08-25,12.4,12.59,12.59,12.3,12.4,80701717.0,1004871291.0,13.64,11.16,12.59,12.6,12.61,12.62,12.63,12.58,12.57,12.56,12.55,12.54,839753.0,1142200.0,323600.0,318600.0,211900.0,93100.0,213700.0,123100.0,129300.0,260800.0,0.015322580645161343,49871.0
